id,asset,milestone_year,rep_period,time_block_start,time_block_end,dual_max_input_flows_limit_simple_method
1971,hydro_reservoir,2030,23,3,3,0.0
1972,hydro_reservoir,2030,23,4,4,0.0
1973,hydro_reservoir,2030,23,5,5,0.0
1974,hydro_reservoir,2030,23,6,6,0.0
1975,hydro_reservoir,2030,23,7,7,0.0
1976,hydro_reservoir,2030,23,8,8,0.0
1977,hydro_reservoir,2030,23,9,9,0.0
1978,hydro_reservoir,2030,23,10,10,0.0
1979,hydro_reservoir,2030,23,11,11,0.0
1980,hydro_reservoir,2030,23,12,12,0.0
1981,hydro_reservoir,2030,23,13,13,0.0
1982,hydro_reservoir,2030,23,14,14,0.0
1983,hydro_reservoir,2030,23,15,15,0.0
1984,hydro_reservoir,2030,23,16,16,0.0
1985,hydro_reservoir,2030,23,17,17,0.0
1986,hydro_reservoir,2030,23,18,18,0.0
1987,hydro_reservoir,2030,23,19,19,0.0
1988,hydro_reservoir,2030,23,20,20,0.0
1989,hydro_reservoir,2030,23,21,21,0.0
1990,hydro_reservoir,2030,23,22,22,0.0
1991,hydro_reservoir,2030,23,23,23,0.0
1992,hydro_reservoir,2030,23,24,24,0.0
1993,hydro_reservoir,2030,24,1,1,0.0
1994,hydro_reservoir,2030,24,2,2,0.0
1995,hydro_reservoir,2030,24,3,3,0.0
1996,hydro_reservoir,2030,24,4,4,0.0
1997,hydro_reservoir,2030,24,5,5,0.0
1998,hydro_reservoir,2030,24,6,6,0.0
1999,hydro_reservoir,2030,24,7,7,0.0
2000,hydro_reservoir,2030,24,8,8,0.0
2001,hydro_reservoir,2030,24,9,9,0.0
2002,hydro_reservoir,2030,24,10,10,0.0
2003,hydro_reservoir,2030,24,11,11,0.0
2004,hydro_reservoir,2030,24,12,12,0.0
2005,hydro_reservoir,2030,24,13,13,0.0
2006,hydro_reservoir,2030,24,14,14,0.0
2007,hydro_reservoir,2030,24,15,15,0.0
2008,hydro_reservoir,2030,24,16,16,0.0
2009,hydro_reservoir,2030,24,17,17,0.0
2010,hydro_reservoir,2030,24,18,18,0.0
2011,hydro_reservoir,2030,24,19,19,0.0
2012,hydro_reservoir,2030,24,20,20,0.0
2013,hydro_reservoir,2030,24,21,21,0.0
2014,hydro_reservoir,2030,24,22,22,0.0
2015,hydro_reservoir,2030,24,23,23,0.0
2016,hydro_reservoir,2030,24,24,24,0.0
2017,hydro_reservoir,2030,25,1,1,0.0
2018,hydro_reservoir,2030,25,2,2,0.0
2019,hydro_reservoir,2030,25,3,3,0.0
2020,hydro_reservoir,2030,25,4,4,0.0
2021,hydro_reservoir,2030,25,5,5,0.0
2022,hydro_reservoir,2030,25,6,6,0.0
2023,hydro_reservoir,2030,25,7,7,0.0
2024,hydro_reservoir,2030,25,8,8,0.0
2025,hydro_reservoir,2030,25,9,9,0.0
2026,hydro_reservoir,2030,25,10,10,0.0
2027,hydro_reservoir,2030,25,11,11,0.0
2028,hydro_reservoir,2030,25,12,12,0.0
2029,hydro_reservoir,2030,25,13,13,0.0
2030,hydro_reservoir,2030,25,14,14,0.0
2031,hydro_reservoir,2030,25,15,15,0.0
2032,hydro_reservoir,2030,25,16,16,0.0
2033,hydro_reservoir,2030,25,17,17,0.0
2034,hydro_reservoir,2030,25,18,18,0.0
2035,hydro_reservoir,2030,25,19,19,0.0
2036,hydro_reservoir,2030,25,20,20,0.0
2037,hydro_reservoir,2030,25,21,21,0.0
2038,hydro_reservoir,2030,25,22,22,0.0
2039,hydro_reservoir,2030,25,23,23,0.0
2040,hydro_reservoir,2030,25,24,24,0.0
2041,hydro_reservoir,2030,26,1,1,0.0
2042,hydro_reservoir,2030,26,2,2,0.0
2043,hydro_reservoir,2030,26,3,3,0.0
2044,hydro_reservoir,2030,26,4,4,0.0
2045,hydro_reservoir,2030,26,5,5,0.0
2046,hydro_reservoir,2030,26,6,6,0.0
2047,hydro_reservoir,2030,26,7,7,0.0
2048,hydro_reservoir,2030,26,8,8,0.0
2049,hydro_reservoir,2030,26,9,9,0.0
2050,hydro_reservoir,2030,26,10,10,0.0
2051,hydro_reservoir,2030,26,11,11,0.0
2052,hydro_reservoir,2030,26,12,12,0.0
2053,hydro_reservoir,2030,26,13,13,0.0
2054,hydro_reservoir,2030,26,14,14,0.0
2055,hydro_reservoir,2030,26,15,15,0.0
2056,hydro_reservoir,2030,26,16,16,0.0
2057,hydro_reservoir,2030,26,17,17,0.0
2058,hydro_reservoir,2030,26,18,18,0.0
2059,hydro_reservoir,2030,26,19,19,0.0
2060,hydro_reservoir,2030,26,20,20,0.0
2061,hydro_reservoir,2030,26,21,21,0.0
2062,hydro_reservoir,2030,26,22,22,0.0
2063,hydro_reservoir,2030,26,23,23,0.0
2064,hydro_reservoir,2030,26,24,24,0.0
2065,hydro_reservoir,2030,27,1,1,0.0
2066,hydro_reservoir,2030,27,2,2,0.0
2067,hydro_reservoir,2030,27,3,3,0.0
2068,hydro_reservoir,2030,27,4,4,0.0
2069,hydro_reservoir,2030,27,5,5,0.0
2070,hydro_reservoir,2030,27,6,6,0.0
2071,hydro_reservoir,2030,27,7,7,0.0
2072,hydro_reservoir,2030,27,8,8,0.0
2073,hydro_reservoir,2030,27,9,9,0.0
2074,hydro_reservoir,2030,27,10,10,0.0
2075,hydro_reservoir,2030,27,11,11,0.0
2076,hydro_reservoir,2030,27,12,12,0.0
2077,hydro_reservoir,2030,27,13,13,0.0
2078,hydro_reservoir,2030,27,14,14,0.0
2079,hydro_reservoir,2030,27,15,15,0.0
2080,hydro_reservoir,2030,27,16,16,0.0
2081,hydro_reservoir,2030,27,17,17,0.0
2082,hydro_reservoir,2030,27,18,18,0.0
2083,hydro_reservoir,2030,27,19,19,0.0
2084,hydro_reservoir,2030,27,20,20,0.0
2085,hydro_reservoir,2030,27,21,21,0.0
2086,hydro_reservoir,2030,27,22,22,0.0
2087,hydro_reservoir,2030,27,23,23,0.0
2088,hydro_reservoir,2030,27,24,24,0.0
2089,hydro_reservoir,2030,28,1,1,0.0
2090,hydro_reservoir,2030,28,2,2,0.0
2091,hydro_reservoir,2030,28,3,3,0.0
2092,hydro_reservoir,2030,28,4,4,0.0
2093,hydro_reservoir,2030,28,5,5,0.0
2094,hydro_reservoir,2030,28,6,6,0.0
2095,hydro_reservoir,2030,28,7,7,0.0
2096,hydro_reservoir,2030,28,8,8,0.0
2097,hydro_reservoir,2030,28,9,9,0.0
2098,hydro_reservoir,2030,28,10,10,0.0
2099,hydro_reservoir,2030,28,11,11,0.0
2100,hydro_reservoir,2030,28,12,12,0.0
2101,hydro_reservoir,2030,28,13,13,0.0
2102,hydro_reservoir,2030,28,14,14,0.0
2103,hydro_reservoir,2030,28,15,15,0.0
2104,hydro_reservoir,2030,28,16,16,0.0
2105,hydro_reservoir,2030,28,17,17,0.0
2106,hydro_reservoir,2030,28,18,18,0.0
2107,hydro_reservoir,2030,28,19,19,0.0
2108,hydro_reservoir,2030,28,20,20,0.0
2109,hydro_reservoir,2030,28,21,21,0.0
2110,hydro_reservoir,2030,28,22,22,0.0
2111,hydro_reservoir,2030,28,23,23,0.0
2112,hydro_reservoir,2030,28,24,24,0.0
2113,hydro_reservoir,2030,29,1,1,0.0
2114,hydro_reservoir,2030,29,2,2,0.0
2115,hydro_reservoir,2030,29,3,3,0.0
2116,hydro_reservoir,2030,29,4,4,0.0
2117,hydro_reservoir,2030,29,5,5,0.0
2118,hydro_reservoir,2030,29,6,6,0.0
2119,hydro_reservoir,2030,29,7,7,0.0
2120,hydro_reservoir,2030,29,8,8,0.0
2121,hydro_reservoir,2030,29,9,9,0.0
2122,hydro_reservoir,2030,29,10,10,0.0
2123,hydro_reservoir,2030,29,11,11,0.0
2124,hydro_reservoir,2030,29,12,12,0.0
2125,hydro_reservoir,2030,29,13,13,0.0
2126,hydro_reservoir,2030,29,14,14,0.0
2127,hydro_reservoir,2030,29,15,15,0.0
2128,hydro_reservoir,2030,29,16,16,0.0
2129,hydro_reservoir,2030,29,17,17,0.0
2130,hydro_reservoir,2030,29,18,18,0.0
2131,hydro_reservoir,2030,29,19,19,0.0
2132,hydro_reservoir,2030,29,20,20,0.0
2133,hydro_reservoir,2030,29,21,21,0.0
2134,hydro_reservoir,2030,29,22,22,0.0
2135,hydro_reservoir,2030,29,23,23,0.0
2136,hydro_reservoir,2030,29,24,24,0.0
2137,hydro_reservoir,2030,30,1,1,0.0
2138,hydro_reservoir,2030,30,2,2,0.0
2139,hydro_reservoir,2030,30,3,3,0.0
2140,hydro_reservoir,2030,30,4,4,0.0
2141,hydro_reservoir,2030,30,5,5,0.0
2142,hydro_reservoir,2030,30,6,6,0.0
2143,hydro_reservoir,2030,30,7,7,0.0
2144,hydro_reservoir,2030,30,8,8,0.0
2145,hydro_reservoir,2030,30,9,9,0.0
2146,hydro_reservoir,2030,30,10,10,0.0
2147,hydro_reservoir,2030,30,11,11,0.0
2148,hydro_reservoir,2030,30,12,12,0.0
2149,hydro_reservoir,2030,30,13,13,0.0
2150,hydro_reservoir,2030,30,14,14,0.0
2151,hydro_reservoir,2030,30,15,15,0.0
2152,hydro_reservoir,2030,30,16,16,0.0
2153,hydro_reservoir,2030,30,17,17,0.0
2154,hydro_reservoir,2030,30,18,18,0.0
2155,hydro_reservoir,2030,30,19,19,0.0
2156,hydro_reservoir,2030,30,20,20,0.0
2157,hydro_reservoir,2030,30,21,21,0.0
2158,hydro_reservoir,2030,30,22,22,0.0
2159,hydro_reservoir,2030,30,23,23,0.0
2160,hydro_reservoir,2030,30,24,24,0.0
